ESN^AccountId^LastCallUTC^Username^DeviceName^SerialNumber^Make^Model^AssetNumber^PCMacFlag^GroupId^StolenFlag
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^505^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^506^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^507^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^508^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^509^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^510^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^511^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^512^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^513^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^514^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^515^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^516^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^517^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^518^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^519^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^520^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^522^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^534^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^541^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^547^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^550^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^664^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^665^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^672^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^676^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^688^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^706^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^707^3
2BB2WNFLGGAA00130004^150003^2010-01-03 23:23:35.207^QA^QA-DV2CORP2STOL^VMWARE 56 4D 5F 08 76 E1 56 7F 3C 96 DA E4 9A D3 6^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^[man_lig]^P^708^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^63^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^113^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^383^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^404^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^408^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^475^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^477^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^478^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^479^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^481^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^482^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^484^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^485^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^486^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^487^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^498^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^499^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^504^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^509^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^510^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^519^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^520^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^522^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^534^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^539^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^541^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^550^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^552^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^688^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^706^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^707^3
2BB2WNFLGGAA00130006^150003^2010-02-02 16:34:06.257^QA^DV2CORP2VED^VMWARE 56 4D 61 84 B0 9A EA A8 25 56 40 85 F8 CE E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^712^3
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^63^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^113^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^383^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^404^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^408^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^475^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^477^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^478^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^479^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^480^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^481^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^482^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^484^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^485^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^486^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^504^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^519^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^520^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^522^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^534^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^541^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^550^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^552^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^666^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^688^0
2BB2WNFLGGAA00130008^150003^2010-04-13 22:30:06.117^QA^QA-XP-23HOME^VMWARE 56 4D F4 93 BA 9B 0B 53 BD 8A 3D 59 7A 1B F^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag 1233434^P^712^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^63^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^113^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^383^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^404^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^408^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^475^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^477^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^478^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^479^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^480^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^481^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^482^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^484^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^485^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^486^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^504^0
2BB2WNFLGGAA00130018^150003^2010-08-09 21:14:29.143^QA^VMMASOUM^VMWARE 56 4D 4A F2 50 82 64 07 68 3C 21 63 3E E4 E^VMWARE, INC.^VMWARE VIRTUAL PLATFORM^No Asset Tag^P^519^0
